Symbol,National Common Name,Author,Family
5443,4277,7477,118
5443,4279,7478,118
5443,4277,7479,118
5443,4279,615,118
5444,4278,16,118
5445,4279,7480,118
5445,4280,40,118
5446,4280,7481,118
5447,4281,289,118
5448,4282,4825,118
5449,4283,758,118
5450,4283,7482,118
5450,4284,7483,118
5450,4284,7484,118
5451,4284,7485,118
5452,4285,7486,118
5452,4285,7487,118
5453,4286,305,118
5454,4287,16,118
5455,4287,7488,118
5455,4282,421,118
5456,4288,7489,118
5457,4288,7490,118
5458,4289,1637,118
5459,4290,7491,118
5459,4297,586,118
5459,4289,7492,118
5460,4289,7493,118
5460,4290,7494,118
5461,4290,7495,118
5461,4282,521,118
5462,4291,40,118
5463,4291,7496,118
5463,4295,46,118
5464,4291,7497,118
5464,4291,7489,118
5464,4291,7498,118
5464,4292,7499,118
5464,4292,7500,118
5464,4292,7501,118
5464,4292,7502,118
5464,4292,7503,118
5465,4292,6032,118
5466,4293,155,118
5467,4294,7504,118
5467,4293,7505,118
5467,4293,7506,118
5467,4294,7507,118
5468,4295,2971,118
5469,4295,7508,118
5469,4294,7509,118
5469,4295,7510,118
5469,4295,7511,118
5470,4296,608,118
5471,4297,4836,118
5471,4297,7512,118
5472,4298,608,118
5473,4299,608,118
5474,4298,7513,118
5474,4295,7514,118
5475,4298,7515,118
5475,4297,7516,118
5475,4297,7517,118
5475,4298,7518,118
5476,4300,2,118
5477,4301,7519,118
5477,4300,31,118
5477,4300,31,118
5478,4300,7520,118
5478,4302,7521,118
5478,4302,7522,118
5479,4302,1599,118
5480,4303,193,118
5481,4304,7523,118
5481,4303,215,118
5482,4303,7524,118
5482,4302,7525,118
5483,4302,219,118
5484,4302,7526,118
5484,4291,387,118
5484,4304,7527,118
5484,4304,7528,118
5484,4304,7529,118
5485,4305,40,118
5485,4304,7530,118
5485,4304,7531,118
5486,4306,289,119
5487,4307,2,119
5488,4308,2,119
5489,4309,40,119
5489,4308,7532,119
5490,4310,7533,119
5490,4300,830,119
5490,4300,830,119
5490,4300,830,119
5490,4300,830,119
5491,4311,186,119
5492,4312,2,119
5493,4313,7534,119
5493,4311,7535,119
5494,4314,2,119
5495,4314,7536,119
5495,4314,7537,119
5496,4315,3019,119
5497,4316,2,119
5498,4317,16,119
5498,4316,830,119
5498,4316,2,119
5499,4318,830,119
5500,4319,31,119
5501,4320,7533,119
5502,4321,193,119
5503,4322,7538,120
5504,4323,7539,120
5504,4323,7540,120
5504,4323,7541,120
5504,4323,7542,120
5505,4324,1,120
5506,4324,7543,120
5507,4325,4163,120
5507,4323,1,120
5508,4326,7544,120
5509,4327,4163,120
5509,4328,1,120
5510,4328,586,120
5511,4329,1,120
5511,4328,7545,120
5511,4328,7546,120
5511,4328,7547,120
5511,4328,7548,120
5511,4328,7549,120
5511,4332,31,120
5512,4330,1,120
5513,4330,7550,120
5513,4330,7551,120
5513,4324,193,120
5513,4330,7552,120
5514,4330,7553,120
5515,4331,7554,120
5516,4332,586,120
5516,4332,7555,120
5516,4332,2,120
5517,4333,180,120
5518,4334,40,120
5518,4334,7556,120
5519,4335,40,120
5520,4335,7557,120
5520,4335,7558,120
5520,4335,7559,120
5521,4336,16,120
5522,4336,7560,120
5522,4336,7561,120
5522,4336,7562,120
5522,4336,7563,120
5522,4339,180,120
5522,4336,7564,120
5522,4336,7565,120
5522,4316,929,120
5522,4328,305,120
5523,4336,7566,120
5524,4336,7567,120
5524,4337,7568,120
5525,4336,7569,120
5526,4337,1857,120
5527,4338,31,120
5527,4339,7570,120
5527,4339,7571,120
5528,4339,1,120
5529,4340,193,120
5530,4339,7572,120
5530,4347,387,120
5530,4337,7573,120
5530,4345,180,120
5531,4341,219,120
5532,4342,586,120
5533,4342,7574,120
5533,4323,3751,120
5534,4343,16,120
5535,4343,7575,120
5535,4344,7576,120
5535,4344,7577,120
5536,4343,7578,120
5536,4344,7579,120
5536,4344,7580,120
5536,4345,16,120
5537,4344,16,120
5538,4345,2868,120
5539,4345,7581,120
5539,4345,7582,120
5539,4345,7583,120
5539,4346,7584,120
5540,4346,7585,120
5540,4356,1400,120
5541,4347,7586,120
5541,4346,7587,120
5542,4345,7588,120
5542,4346,7589,120
5543,4345,7590,120
5543,4346,7591,120
5543,4349,193,120
5544,4345,7592,120
5545,4348,16,120
5545,4350,46,120
5546,4349,193,120
5547,4350,193,120
5547,4344,7593,120
5547,4346,7594,120
5547,4351,313,120
5548,4351,385,120
5549,4351,7595,120
5550,4351,7596,120
5551,4352,6080,120
5552,4353,16,120
5553,4353,7597,120
5553,4351,31,120
5553,4351,31,120
5553,4352,7598,120
5554,4353,7599,120
5555,4353,7600,120
5555,4348,16,120
5556,4354,193,120
5557,4355,7601,120
5557,4354,180,120
5558,4355,7602,120
5559,4356,7603,120
5559,4356,7604,120
5560,4357,7605,120
5560,4349,7606,120
5561,4358,586,120
5562,4358,7607,120
5562,4349,7608,120
5563,4358,7609,120
5564,4358,7610,120
5564,4361,421,120
5565,4359,1303,120
5565,4359,7611,120
5565,4359,7612,120
5565,4351,7613,120
5566,4360,40,120
5567,4360,7614,120
5567,4359,7615,120
5567,4359,7616,120
5567,4359,7617,120
5568,4361,7618,120
5568,4360,7619,120
5568,4360,7620,120
5568,4360,7621,120
5568,4360,7622,120
5568,4363,16,120
5569,4362,1400,120
5570,4363,758,120
5570,4355,7623,120
5571,4364,313,120
5571,4356,7583,120
5571,4376,2079,120
5571,4364,7624,120
5571,4364,7625,120
5571,4364,7626,120
5571,4364,7627,120
5572,4365,40,120
5573,4365,7628,120
5573,4356,7583,120
5573,4364,7629,120
5573,4364,7630,120
5573,4364,7631,120
5574,4366,1400,120
5574,4364,7632,120
5575,4367,193,120
5576,4368,1,120
5577,4368,7633,120
5578,4368,7634,120
5579,4369,2868,120
5579,4372,7635,120
5580,4370,16,120
5580,4368,31,120
5580,4359,7636,120
5581,4342,421,120
5581,4359,7637,120
5581,4359,7638,120
5582,4371,586,120
5582,4372,7639,120
5583,4372,40,120
5584,4373,385,120
5584,4375,7640,120
5585,4374,3530,120
5586,4375,16,120
5587,4376,193,120
5587,4378,7641,120
5587,4378,7642,120
5587,4378,7643,120
5587,4381,7644,120
5587,4381,7645,120
5588,4377,193,120
5588,4376,7583,120
5589,4378,1,120
5590,4379,193,120
5591,4380,1,120
5592,4379,7646,120
5592,4363,7647,120
5593,4381,7648,120
5593,4363,7649,120
5594,4379,7650,120
5594,4363,7651,120
5595,4382,1,120
5596,4382,7652,120
5596,4382,7653,120
5597,4383,1,120
5598,4383,7654,120
5598,4375,31,120
5599,4383,7655,120
5600,4383,7656,120
5600,4383,7657,120
5600,4383,7658,120
5601,4384,1400,120
5601,4384,7659,120
5602,4385,421,120
5602,4382,7554,120
5603,4386,7601,120
5604,4386,7660,120
5604,4370,180,120
5604,4386,7661,120
5605,4387,7662,120
5605,4387,7663,120
5606,4386,7664,120
5606,4387,7665,120
5607,4388,3530,120
5608,4388,7666,120
5608,4386,7667,120
5609,4388,7668,120
5609,4386,7669,120
5609,4386,7670,120
5610,4352,2012,120
5610,4378,320,120
5610,4376,2011,120
5610,4378,700,120
5610,4383,51,120
5611,4352,1019,120
5612,4389,40,120
5613,4389,7671,120
5614,4389,2002,120
5615,4390,1663,120
5615,4384,51,120
5616,4391,586,120
5617,4392,2006,120
5618,4393,6149,120
5619,4394,51,120
5620,4395,7672,120
5620,4393,7673,120
5620,4393,7674,120
5620,4393,7675,120
5620,4393,7676,120
5620,4393,7677,120
5620,4387,3015,120
5620,4395,7678,120
5620,4395,7679,120
5620,4385,193,120
5620,4395,7680,120
5621,4396,7681,120
5621,4393,7682,120
5621,4383,31,120
5621,4383,31,120
5621,4393,7683,120
5621,4393,7684,120
5621,4395,7685,120
5621,4387,1179,120
5621,4386,2,120
5621,4385,146,120
5621,4387,1179,120
5622,4397,7686,120
5622,4395,7687,120
5622,4397,7688,120
5622,4397,7689,120
5623,4398,7690,120
5624,4399,51,120
5624,4397,7691,120
5624,4387,1716,120
5624,4387,726,120
5625,4400,155,120
5625,4387,3935,120
5625,4401,7692,120
5625,4401,7693,120
5625,4401,7694,120
5625,4398,31,120
5625,4398,31,120
5625,4401,31,120
5626,4401,180,120
5626,4399,7695,120
5626,4399,7696,120
5626,4401,7697,120
5627,4402,51,120
5628,4402,7698,120
5628,4387,2138,120
5628,4387,6818,120
5628,4387,761,120
5628,4401,7699,120
5629,4403,31,120
5630,4403,7700,120
5630,4401,7701,120
5630,4401,7702,120
5630,4387,305,120
5630,4404,180,120
5631,4404,7703,120
5631,4403,7704,120
5631,4404,180,120
5631,4403,7705,120
5631,4403,7706,120
5631,4403,7707,120
5632,4405,170,120
5632,4403,7708,120
5632,4403,7709,120
5632,4403,7710,120
5632,4403,7711,120
5632,4403,7712,120
5632,4404,180,120
5632,4387,3871,120
5632,4403,7713,120
5632,4403,7714,120
5632,4403,7715,120
5632,4403,7716,120
5632,4403,7717,120
5632,4403,7718,120
5632,4403,7719,120
5632,4403,7720,120
5632,4403,7721,120
5632,4403,7722,120
5632,4403,7723,120
5632,4404,186,120
5633,4406,51,120
5633,4405,7724,120
5633,4387,7317,120
5633,4405,7725,120
5633,4405,7726,120
5633,4399,3593,120
5633,4405,7727,120
5633,4405,7728,120
5633,4405,7729,120
5633,4405,7730,120
5633,4405,7731,120
5633,4405,7732,120
5633,4387,726,120
5633,4403,7689,120
5633,4409,7733,120
5633,4392,2012,120
5633,4387,375,120
5634,4407,3609,120
5635,4408,193,120
5636,4409,51,120
5636,4411,7734,120
5636,4402,5988,120
5636,4411,7735,120
5636,4402,941,120
5636,4411,7736,120
5636,4407,146,120
5636,4407,180,120
5636,4411,7737,120
5636,4411,7738,120
5636,4411,7739,120
5636,4411,7740,120
5636,4411,7741,120
5636,4411,7742,120
5636,4411,7743,120
5636,4411,7744,120
5636,4411,7745,120
5637,4410,51,120
5637,4411,7746,120
5637,4407,3,120
5637,4411,7747,120
5637,4411,7748,120
5637,4411,7749,120
5637,4411,7750,120
5637,4411,7751,120
5637,4413,7752,120
5637,4412,31,120
5637,4413,7753,120
5637,4413,7754,120
5637,4411,7755,120
5637,4411,7756,120
5637,4407,181,120
5638,4411,7757,120
5639,4412,7758,120
5639,4413,7759,120
5639,4412,40,120
5639,4413,7760,120
5639,4413,180,120
5640,4413,7761,120
5640,4412,31,120
5640,4415,31,120
5641,4414,3593,120
5642,4414,7762,120
5642,4413,7763,120
5642,4413,7764,120
5642,4413,7765,120
5643,4415,170,120
5644,4415,7766,120
5644,4414,830,120
5644,4413,7767,120
5644,4399,7689,120
5644,4413,7768,120
5644,4399,7689,120
5644,4415,3453,120
5645,4416,51,120
5645,4415,7317,120
5645,4415,7769,120
5645,4402,180,120
5645,4415,7770,120
5645,4415,7771,120
5645,4415,7772,120
5646,4417,1348,120
5647,4418,2037,120
5648,4419,51,120
5648,4413,7747,120
5648,4417,7773,120
5648,4420,7774,120
5648,4417,7775,120
5648,4417,7776,120
5648,4417,7777,120
5648,4420,7778,120
5648,4420,7773,120
5649,4420,96,120
5649,4423,7779,120
5649,4426,7780,120
5649,4423,31,120
5650,4421,51,120
5651,4421,7781,120
5651,4426,7782,120
5651,4426,7783,120
5651,4423,31,120
5651,4416,193,120
5651,4426,7784,120
5651,4426,7785,120
5651,4426,7786,120
5651,4423,313,120
5652,4422,1854,120
5653,4423,51,120
5654,4423,7787,120
5655,4424,1944,120
5655,4424,387,120
5655,4426,7788,120
5656,4425,51,120
5656,4426,7789,120
5657,4426,1,120
5657,4429,7790,120
5657,4429,7791,120
5658,4427,51,120
5658,4424,362,120
5658,4429,7792,120
5658,4429,7793,120
5658,4429,7794,120
5658,4429,7795,120
5658,4427,51,120
5659,4428,4759,120
5660,4429,7788,120
5661,4430,51,120
5661,4422,808,120
5661,4431,7796,120
5661,4431,7797,120
5661,4431,7798,120
5662,4431,7788,120
5663,4432,7799,120
5664,4433,7800,120
5664,4415,7788,120
5664,4416,7801,120
5664,4416,7802,120
5664,4415,7788,120
5665,4434,7803,120
5665,4416,7804,120
5665,4416,7805,120
5665,4416,7806,120
5665,4418,7807,120
5665,4416,7808,120
5665,4416,7809,120
5665,4418,7810,120
5665,4418,7807,120
5665,4419,7811,120
5666,4435,2095,120
5667,4436,7788,120
5668,4352,6312,120
5669,4437,7812,120
5669,4424,313,120
5669,4423,7813,120
5670,4438,40,120
5670,4423,7814,120
5671,4439,6181,121
5672,4440,7815,121
5672,4423,7816,121
5673,4441,782,121
5673,4442,7817,121
5673,4442,7818,121
5673,4444,7819,121
5674,4442,506,121
5674,4444,7820,121
5674,4444,7821,121
5674,4444,7822,121
5675,4443,6357,121
5676,4444,4832,122
5677,4445,7823,122
5677,4430,186,122
5677,4445,7824,122
5678,4446,7825,122
5678,4445,7826,122
5678,4445,7827,122
5678,4447,7828,122
5678,4451,381,122
5679,4447,7829,122
5679,4451,1996,122
5680,4448,16,122
5681,4449,3563,122
5682,4450,289,122
5683,4451,7830,123
5683,4451,7831,123
5684,4452,6323,123
5685,4453,7832,123
5685,4453,7833,123
5686,4454,7834,123
5686,4452,40,123
5687,4455,7835,123
5688,4456,7836,123
5688,4456,7837,123
5689,4457,7079,123
5690,4458,7081,123
5691,4459,4050,123
5692,4459,7838,123
5692,4459,7839,123
5692,4459,7840,123
5692,4459,7841,123
5693,4459,7842,123
5693,4459,7843,123
5693,4459,387,123
5693,4459,7844,123
5694,4460,7845,123
5695,4460,7846,123
5695,4460,7847,123
5696,4460,7848,123
5697,4460,7849,123
5697,4460,7850,123
5697,4461,7851,123
5697,4461,7852,123
5698,4461,387,123
5698,4461,7853,123
5699,4462,7854,123
5700,4462,7855,123
5700,4461,7856,123
5700,4461,7857,123
5700,4461,7858,123
5701,4462,7859,123
5702,4463,237,123
5703,4464,547,123
5703,4464,7860,123
5703,4465,1721,123
5704,4465,547,123
5704,4465,2320,123
5704,4464,7861,123
5704,4465,7862,123
5704,4465,1721,123
5704,4465,2,123
5705,4466,155,123
5706,4466,7863,123
5707,4467,5047,123
5708,4468,4674,123
5708,4467,4681,123
5708,4469,7864,123
5709,4469,5291,123
5710,4470,7865,123
5710,4469,1369,123
5710,4473,68,123
5710,4471,7866,123
5710,4471,7867,123
5711,4471,7868,123
5711,4475,1,123
5712,4472,7869,123
5712,4473,31,123
5713,4473,4734,123
5714,4474,7870,123
5714,4473,31,123
5715,4475,7871,123
5715,4474,7870,123
5715,4475,31,123
5715,4474,7872,123
5716,4476,7870,123
5716,4478,31,123
5717,4477,51,123
5717,4475,2,123
5718,4478,51,123
5718,4475,1521,123
5718,4477,7873,123
5718,4477,7874,123
5718,4477,7875,123
5718,4477,7876,123
5718,4477,7877,123
5718,4479,7878,123
5718,4479,7879,123
5718,4479,7880,123
5718,4479,68,123
5719,4479,51,123
5719,4483,7881,123
5719,4475,1308,123
5720,4480,1899,123
5721,4481,68,123
5722,4482,186,123
5723,4482,7882,123
5723,4482,68,123
5723,4483,7883,123
5724,4483,7884,123
5725,4484,6390,123
5726,4485,7885,123
5726,4480,409,123
5726,4483,7872,123
5726,4483,7886,123
5726,4483,7887,123
5726,4480,429,123
5726,4484,7888,123
5727,4486,51,124
5728,4487,146,124
5728,4486,7889,124
5728,4486,7890,124
5728,4486,7891,124
5729,4488,146,124
5730,4488,7892,124
5730,4486,7893,124
5730,4486,7894,124
5730,4488,7895,124
5730,4488,7896,124
5731,4489,51,124
5731,4488,7897,124
5731,4490,7898,124
5731,4490,7899,124
5731,4490,7900,124
5732,4490,7893,124
5732,4490,7901,124
5732,4491,6552,124
5732,4488,194,124
5733,4491,51,124
5734,4492,3190,124
5734,4491,455,124
5734,4491,4613,124
5734,4492,7902,124
5735,4493,51,124
5736,4493,7903,124
5736,4493,7904,124
5736,4493,7905,124
5736,4493,7906,124
5736,4494,7907,124
5736,4494,7908,124
5736,4494,7909,124
5737,4493,7910,124
5737,4494,7911,124
5737,4494,7912,124
5737,4494,7913,124
5737,4494,7914,124
5737,4495,7915,124
5737,4495,7916,124
5737,4495,7917,124
5737,4495,7918,124
5737,4495,7919,124
5738,4494,7920,124
5738,4496,7921,124
5738,4496,7922,124
5739,4495,7923,124
5739,4495,7893,124
5740,4496,7919,124
5741,4497,7924,124
5742,4497,7925,124
5742,4496,7926,124
5742,4497,7927,124
5742,4497,7928,124
5742,4497,7929,124
5742,4497,7930,124
5742,4497,7931,124
5743,4498,4671,124
5743,4497,7932,124
5743,4499,51,124
5743,4498,7933,124
5744,4499,7934,124
5744,4497,7935,124
5744,4499,7936,124
5744,4499,288,124
5744,4499,7937,124
5745,4496,6407,124
5746,4500,6408,125
5747,4501,7938,125
5747,4500,7939,125
5747,4501,7940,125
5748,4501,6362,125
5749,4502,5248,125
5750,4503,5248,126
5751,4504,51,126
5751,4503,7941,126
5752,4504,2369,126
5753,4505,3671,126
5754,4506,7942,126
5754,4504,51,126
5754,4506,7941,126
5755,4507,155,126
5755,4507,7943,126
5755,4507,7944,126
5755,4507,7945,126
5756,4508,51,126
5757,4508,7946,126
5757,4506,46,126
5757,4507,7947,126
5758,4508,7948,126
5758,4506,387,126
5758,4508,7949,126
5759,4508,7950,126
5759,4507,180,126
5759,4509,7951,126
5759,4509,7952,126
5760,4509,397,126
5760,4511,7953,126
5761,4509,7954,126
5762,4510,219,126
5763,4511,4860,126
5764,4512,7955,126
5764,4511,215,126
5765,4513,7956,126
5766,4513,7957,126
5766,4516,31,126
5766,4512,7958,126
5766,4512,7959,126
5766,4512,7960,126
5766,4512,7961,126
5766,4512,7962,126
5766,4512,7963,126
5766,4512,7964,126
5766,4513,7965,126
5766,4516,31,126
5766,4514,7966,126
5766,4513,305,126
5766,4517,421,126
5767,4514,170,126
5767,4514,7967,126
5767,4514,7968,126
5767,4515,7969,126
5767,4517,7970,126
5767,4515,175,126
5767,4517,7971,126
5768,4515,4817,126
5769,4516,1741,126
5770,4517,2,126
5771,4518,31,126
5771,4520,525,126
5772,4519,387,126
5772,4518,181,126
5773,4520,1724,126
5774,4521,31,126
5775,4522,51,126
5776,4522,7972,126
5776,4520,186,126
5776,4520,146,126
5777,4523,4502,127
5778,4523,6232,127
5779,4524,7973,128
5779,4525,7974,128
5779,4525,7975,128
5779,4525,7976,128
5779,4525,7977,128
5779,4525,7978,128
5780,4525,51,128
5780,4526,7979,128
5780,4526,7980,128
5780,4522,3738,128
5781,4526,4698,128
5782,4527,3743,128
5783,4528,7981,128
5783,4520,2940,128
5784,4529,7982,128
5784,4529,7983,128
5784,4530,506,128
5784,4529,7984,128
5785,4530,7982,128
5786,4530,7985,128
5786,4530,7986,128
5786,4530,506,128
5786,4530,7984,128
5787,4530,7987,128
5787,4531,7988,128
5787,4531,7989,128
5787,4531,7990,128
5787,4531,7991,128
5788,4531,7992,128
5789,4532,7993,128
5790,4531,7994,128
5790,4531,7995,128
5790,4532,7996,128
5790,4530,3021,128
5790,4532,7997,128
5791,4533,7998,128
5791,4533,7999,128
5791,4534,8000,128
5791,4533,8001,128
5792,4534,8002,128
5793,4534,8003,128
5793,4534,8004,128
5793,4534,8005,128
5794,4535,8006,128
5795,4536,8007,128
5796,4537,8008,128
5796,4537,8008,128
5797,4538,8008,128
5798,4539,8009,128
5798,4538,8010,128
5799,4540,8011,128
5799,4541,8012,128
5800,4541,506,128
5801,4542,74,128
5801,4548,506,128
5802,4543,1864,128
5803,4544,8013,128
5804,4545,219,128
5805,4546,8014,128
5806,4547,219,128
5807,4548,8015,128
5808,4549,8016,128
5808,4555,782,128
5809,4550,8017,128
5810,4551,1595,128
5811,4552,8018,128
5812,4553,506,128
5813,4554,219,128
5814,4555,8019,128
5815,4556,3023,128
5815,4557,8020,128
5816,4557,227,128
5817,4558,8021,128
5817,4556,7986,128
5817,4559,8022,128
5818,4559,8023,128
5819,4560,8024,128
5819,4560,8025,128
5820,4561,782,128
5821,4561,8026,128
5821,4561,8027,128
5821,4561,8028,128
5821,4561,8029,128
5821,4561,8030,128
5821,4561,8031,128
5822,4562,8017,128
5823,4562,8032,128
5823,4563,8033,128
5824,4563,8034,128
5825,4564,782,128
5825,4560,8016,128
5826,4565,506,128
5826,4570,7986,128
5827,4566,506,128
5827,4567,8035,128
5827,4570,7986,128
5828,4567,227,128
5829,4568,2231,128
5830,4569,8036,128
5831,4569,8037,128
5831,4570,8038,128
5831,4570,8039,128
5831,4570,8040,128
5831,4570,8041,128
5832,4570,8036,128
5833,4571,7181,128
5834,4572,3743,128
5835,4573,8042,128
5836,4573,8043,128
5836,4576,219,128
5836,4573,8044,128
5837,4574,8045,128
5838,4575,8046,128
5839,4576,8047,128
5840,4577,3021,128
5840,4575,8048,128
5841,4574,8049,128
5842,4578,8050,128
5842,4578,8051,128
5843,4579,219,128
5843,4577,8052,128
5844,4580,51,129
5845,4580,4886,129
5846,4581,6454,130
5847,4582,8053,130
5847,4582,8054,130
5848,4583,8055,130
5849,4583,8056,130
5849,4583,8057,130
5850,4584,8058,130
5851,4584,3462,130
5851,4583,8059,130
5851,4583,8060,130
5851,4583,51,130
5852,4585,3316,130
5852,4583,8061,130
5852,4583,8062,130
5852,4583,51,130
5852,4583,8063,130
5852,4583,8064,130
5852,4586,387,130
5852,4583,8065,130
5853,4586,6852,130
5854,4587,1996,130
5854,4583,8066,130
5854,4583,8067,130
5854,4583,8068,130
5854,4583,8069,130
5854,4585,8070,130
5854,4586,6552,130
5854,4587,8071,130
5854,4587,8072,130
5855,4588,40,130
5855,4589,8073,130
5856,4589,51,130
5856,4587,3316,130
5856,4589,3916,130
5856,4592,8074,130
5857,4590,1907,130
5857,4591,1907,130
5857,4592,8075,130
5857,4592,8076,130
5857,4592,8077,130
5857,4592,8077,130
5857,4591,1907,130
5857,4592,8078,130
5857,4592,8079,130
5857,4592,31,130
5857,4594,8077,130
5857,4592,8080,130
5857,4592,8081,130
5857,4592,8082,130
5857,4592,8083,130
5857,4594,8077,130
5857,4593,615,130
5858,4591,3360,130
5859,4592,3394,131
5860,4593,2,131
5861,4594,8084,132
5861,4596,193,132
5862,4595,40,132
5863,4595,8085,132
5863,4595,8086,132
5863,4595,8087,132
5863,4595,8088,132
5863,4594,31,132
5863,4596,31,132
5863,4596,31,132
5864,4596,31,132
5865,4597,6479,132
5866,4598,8089,132
5867,4598,8090,132
5867,4598,40,132
5867,4599,8091,132
5867,4599,8092,132
5867,4599,8093,132
5868,4599,4863,132
5869,4600,2,132
5870,4601,5497,132
5871,4602,3190,132
5872,4602,8094,132
5872,4600,8095,132
5872,4601,8096,132
5872,4601,8097,132
5872,4601,8098,132
5872,4601,8099,132
5872,4601,8100,132
5872,4601,8101,132
5873,4602,8102,132
5873,4603,8103,132
5873,4605,305,132
5874,4603,387,132
5875,4603,8104,132
5876,4604,2,132
5877,4604,8105,132
5878,4605,8106,132
5879,4606,1608,132
5879,4605,8107,132
5880,4606,8108,132
5880,4606,8109,132
5881,4607,8110,132
5882,4608,31,132
5883,4609,2,132
5884,4610,421,132
5885,4610,8111,132
5886,4611,1971,132
5887,4612,5333,132
5888,4613,357,132
5889,4613,8112,132
5890,4613,8113,132
5890,4613,8114,132
5890,4614,31,132
5890,4613,8115,132
5890,4612,1579,132
5891,4614,5191,132
5892,4615,3640,132
5893,4615,8116,132
5893,4615,8117,132
5893,4615,357,132
5893,4617,194,132
5893,4617,5376,132
5894,4616,1,132
5894,4617,677,132
5895,4617,974,132
5896,4617,8118,132
5896,4616,40,132
5896,4618,8119,132
5896,4620,8120,132
5897,4618,586,132
5898,4619,5021,132
5899,4620,155,132
5900,4621,8121,132
5901,4620,8122,132
5901,4621,8123,132
5902,4622,40,132
5903,4622,8124,132
5903,4619,46,132
5903,4621,571,132
5904,4623,1315,132
5904,4623,8125,132
5905,4624,8126,132
5905,4625,8127,132
5905,4622,51,132
5905,4626,51,132
5906,4625,4898,132
5907,4626,8128,132
5907,4625,8129,132
5907,4625,8130,132
5908,4627,8131,132
5908,4626,8132,132
5908,4628,8133,132
5909,4628,8134,132
5910,4628,387,132
5910,4626,681,132
5910,4629,8135,132
5911,4629,193,132
5911,4628,387,132
5911,4626,3821,132
5911,4629,8136,132
5912,4630,7275,132
5913,4631,8137,132
5913,4634,31,132
5913,4632,8138,132
5913,4632,8139,132
5913,4632,8140,132
5913,4634,31,132
5914,4632,2,132
5915,4633,8141,132
5915,4626,2079,132
5915,4634,8142,132
5915,4634,8143,132
5915,4634,421,132
5916,4634,31,132
5916,4634,8144,132
5917,4635,2,132
5917,4634,8145,132
5917,4626,681,132
5918,4636,387,132
5918,4636,8146,132
5918,4636,8147,132
5918,4636,8148,132
5919,4637,8149,132
5920,4637,8150,132
5920,4638,8151,132
5920,4638,8152,132
5921,4638,193,132
5922,4639,51,132
5922,4638,8153,132
5922,4634,1721,132
5922,4638,8154,132
5922,4638,8155,132
5922,4638,8156,132
5922,4638,8157,132
5922,4637,8158,132
5922,4641,8159,132
5922,4641,8160,132
5922,4641,8161,132
5923,4640,421,132
5923,4642,46,132
5924,4641,3359,132
5925,4642,2,132
5926,4642,8162,132
5926,4641,8163,132
5926,4643,313,132
5927,4643,4796,132
5927,4643,8164,132
5928,4644,219,132
5928,4643,8165,132
5928,4643,8166,132
5929,4645,155,132
5929,4644,2383,132
5929,4645,8167,132
5929,4644,1466,132
5929,4645,8168,132
5929,4645,8169,132
5929,4645,8170,132
5929,4645,8171,132
5929,4645,8172,132
5930,4646,196,132
5931,4646,8173,132
5931,4645,8174,132
5931,4647,8175,132
5932,4647,31,132
5932,4647,8176,132
5933,4648,51,132
5934,4648,8177,132
5934,4650,8178,132
5934,4650,8179,132
5934,4650,8180,132
5934,4650,8181,132
5934,4650,8182,132
5934,4650,8183,132
5935,4649,219,132
5936,4650,8184,132
5936,4649,31,132
5936,4651,8185,132
5937,4651,359,132
5938,4652,2,132
5939,4652,8186,132
5939,4652,8187,132
5940,4652,8188,132
5940,4655,319,132
5941,4653,31,132
5942,4653,8189,132
5942,4660,305,132
5943,4653,8190,132
5943,4653,8191,132
5943,4653,8192,132
5944,4653,8193,132
5944,4652,8194,132
5944,4653,8195,132
5945,4654,8196,132
5945,4653,8197,132
5945,4654,8198,132
5945,4654,8199,132
5945,4663,1608,132
5945,4654,8200,132
5945,4654,8201,132
5945,4656,8202,132
5945,4657,8203,132
5945,4657,8204,132
5945,4657,8205,132
5945,4654,31,132
5946,4655,54,132
5946,4659,8206,132
5947,4656,456,132
5947,4661,8207,132
5947,4661,8208,132
5948,4657,3762,132
5949,4658,31,132
5950,4659,1907,132
5951,4660,326,132
5952,4661,8209,132
5953,4662,8210,132
5953,4663,3023,132
5953,4663,1637,132
5953,4661,8211,132
5953,4661,8212,132
5954,4663,8213,132
5954,4673,1776,132
5954,4661,8214,132
5955,4664,51,132
5956,4664,8215,132
5956,4664,8216,132
5957,4665,8217,132
5958,4665,8218,132
5958,4665,8219,132
5958,4665,8220,132
5958,4665,8221,132
5958,4662,8222,132
5958,4663,8223,132
5958,4663,8224,132
5958,4663,8225,132
5958,4663,8226,132
5958,4663,8227,132
5958,4673,726,132
5958,4666,8228,132
5958,4666,8229,132
5959,4666,8230,132
5960,4666,8231,132
5960,4667,8232,132
5960,4667,8233,132
5961,4667,6664,132
5962,4668,8234,132
5962,4668,8235,132
5962,4669,387,132
5963,4669,237,132
5964,4669,8236,132
5964,4669,8237,132
5965,4670,8238,132
5966,4671,357,132
5966,4672,8239,132
5967,4672,2037,132
5968,4673,8240,132
5969,4674,8241,132
5969,4668,40,132
5970,4675,6601,133
5971,4676,8242,133
5972,4677,5024,134
5973,4678,2,134
5973,4677,8243,134
5973,4677,8244,134
5973,4680,387,134
5974,4679,2,134
5975,4679,4488,134
5975,4677,8245,134
5976,4679,8246,134
5976,4677,8247,134
5976,4680,128,134
5977,4680,8248,134
5977,4677,8249,134
